,Id,degree,group
3606,580002457,11,0
3607,1697751708,11,0
3608,2414682894,11,0
3609,3727532836,11,0
3610,500048680,11,0
3611,795472,11,0
3612,872260459,11,1
3613,303211426,11,0
3614,1076556758775152640,11,0
3615,2345903037,11,0
3616,19112935,11,1
3617,1217766427,11,0
3618,1157644398110412800,11,0
3619,168141961,11,0
3620,284927152,11,0
3621,168469871,11,1
3622,1158039772155260928,11,0
3623,971510051016978432,11,0
3624,1246734092848246785,11,0
3625,1139646318983426049,11,0
3626,254256534,11,0
3627,987270421878845445,11,2
3628,1863001507,11,0
3629,1137418080886370311,11,1
3630,2467374512,11,0
3631,1656006072,11,1
3632,82060750,11,0
3633,18458170,11,2
3634,17704506,11,1
3635,947087272440156160,11,0
3636,1074364553708883968,11,0
3637,2808129090,11,0
3638,92513934,11,0
3639,1369089762,11,0
3640,899166869114036224,11,0
3641,390145855,11,0
3642,145696610,11,1
3643,162703209,11,0
3644,215951263,11,0
3645,21112748,11,0
3646,571549613,11,2
3647,379398098,11,1
3648,336537561,11,0
3649,258713618,11,1
3650,246982724,11,2
3651,166111347,11,0
3652,40544415,11,2
3653,209496224,11,0
3654,3047106925,11,0
3655,1412484454690533376,11,0
3656,1345311766591516672,11,0
3657,839940392716021761,11,0
3658,183347631,11,1
3659,2583210447,11,0
3660,139045329,11,0
3661,14068189,11,1
3662,305703396,11,0
3663,954247658,11,0
3664,14068219,11,0
3665,21211690,11,0
3666,6040172,11,2
3667,873185490375233537,11,0
3668,194882198,11,0
3669,287386290,11,0
3670,1634314975,11,0
3671,57584404,11,0
3672,20359998,11,0
3673,308521917,11,0
3674,2587864086,11,0
3675,367209510,11,1
3676,1108359521565577216,11,0
3677,2420943918,11,0
3678,3965004861,11,0
3679,1179405360559460353,11,0
3680,518925382,11,1
3681,21998713,11,1
3682,224570520,11,0
3683,17214676,11,1
3684,2271882506,11,1
3685,103558423,11,0
3686,2842570103,11,0
3687,1250835041455943681,11,0
3688,1113433695384481793,11,0
3689,847214104112771074,11,0
3690,1209107757556805635,11,0
3691,303738282,11,0
3692,3943871,11,1
3693,1341631945,11,0
3694,260582890,11,2
3695,20164096,11,0
3696,352235063,11,0
3697,770289270,11,0
3698,330509973,11,2
3699,2354917048,11,0
3700,37760750,11,0
3701,23047932,11,2
3702,80621322,11,2
3703,862460242218676224,11,0
3704,1064320523700760576,11,0
3705,73314240,11,0
3706,35434478,11,0
3707,893529337437224960,11,0
3708,948203813890076672,11,0
3709,873736014967255040,11,0
3710,773931616389431297,11,0
3711,790602778229997570,11,0
3712,1428737997776859145,11,0
3713,3695423608,11,0
3714,226340984,11,0
3715,437432468,11,0
3716,342864030,11,2
3717,1039900212775608320,11,1
3718,957696518475210752,11,0
3719,1073900923083284480,11,0
3720,19509514,11,0
3721,3437113666,11,0
3722,905410795269435393,11,0
3723,32452961,11,1
3724,36057534,11,0
3725,184168902,11,0
3726,605336094,11,0
3727,23441975,11,0
3728,231748175,11,2
3729,20066899,11,0
3730,18035310,11,1
3731,157430398,11,0
3732,163852928,11,0
3733,1179035311042482176,11,0
3734,1115596825740726273,11,0
3735,2846503595,11,0
3736,7189182,11,1
3737,32420584,11,0
3738,2556637946,11,2
3739,4153160533,11,2
3740,50803545,11,0
3741,55948131,11,0
3742,700616777416491008,11,0
3743,44086200,11,0
3744,19772349,11,2
3745,14431213,11,1
3746,1120547827,11,0
3747,784760090448527360,11,0
3748,750192467652280320,11,0
3749,823848902277365760,11,0
3750,785969305917751300,11,0
3751,2197894170,11,0
3752,4439913507,11,2
3753,187216989,11,0
3754,740597986846203904,11,2
3755,397161663,11,0
3756,250361112,11,0
3757,2430481718,11,0
3758,716668571552710656,11,0
3759,923522486720921600,11,0
3760,897517254379700224,11,0
3761,972155422240014337,11,0
3762,2944677281,11,0
3763,3044554164,11,0
3764,41235911,11,0
3765,16889315,11,1
3766,1067916151789899776,11,0
3767,2769925698,11,1
3768,1039907987991744512,11,1
3769,468530790,11,1
3770,1081259527108874241,11,0
3771,19936949,11,1
3772,21706471,11,0
3773,2589275959,11,0
3774,2598188864,11,1
3775,376158038,11,0
3776,1251391340,11,0
3777,119519107,11,0
3778,14432184,11,2
3779,1107081169,11,0
3780,1961211860,11,1
3781,2779527147,11,0
3782,9189362,11,1
3783,390641663,11,2
3784,818443335509671938,11,0
3785,782269393174663168,11,1
3786,431503395,11,0
3787,1354971278,11,0
3788,383137943,11,2
3789,1141946533,11,0
3790,1010875395669942272,11,0
3791,40908997,11,2
3792,164706541,11,2
3793,94583069,11,2
3794,29538593,11,1
3795,548288806,11,0
3796,892152140118077440,11,0
3797,886135655474114560,11,0
3798,7977362,11,1
3799,384383379,11,1
3800,744480047789146112,11,0
3801,1916746206,11,1
3802,2351151586,11,0
3803,18659863,11,1
3804,10467892,11,0
3805,19905143,11,0
3806,599833248,11,1
3807,1423489700,11,1
3808,465877693,11,0
3809,14334664,11,1
3810,75086559,11,1
3811,20298517,11,0
3812,37632813,11,0
3813,853359422,11,0
3814,14367591,11,0
3815,824236563072778240,11,0
3816,843440298315448320,11,0
3817,1084790629203410944,11,0
3818,824630474006036482,11,0
3819,1254705571443474435,11,0
3820,868137286663372805,11,0
3821,921293712755429376,11,0
3822,917683273,11,0
3823,354237570,11,0
3824,146848925,11,0
3825,3078077601,11,0
3826,3731897535,11,0
3827,13941962,11,1
3828,74398925,11,0
3829,2274835668,11,0
3830,1266340110158749696,11,0
3831,196558051,11,0
3832,273956196,11,2
3833,519978345,11,0
3834,539082148,11,0
3835,3866705320,11,0
3836,27901363,11,0
3837,2231287219,11,1
3838,88161823,11,0
3839,192986664,11,1
3840,771767851,11,2
3841,557989453,11,1
3842,983636319481090049,11,0
3843,15023803,11,2
3844,361971467,11,1
3845,18693908,11,0
3846,90357585,11,0
3847,915515172420284416,11,0
3848,22167452,11,0
3849,60932015,11,1
3850,933197054595055616,11,0
3851,1108521873778851840,11,0
3852,18628610,11,0
3853,2872885251,11,0
3854,1434920912449585158,11,0
3855,730602471979159552,11,0
3856,28098643,11,1
3857,71745641,11,0
3858,2833727607,11,0
3859,4361928854,11,2
3860,1334460630,11,0
3861,527778030,11,0
3862,1039449540083048448,11,1
3863,1720581,11,1
3864,927640205439524865,11,0
3865,628801885,11,0
3866,11125092,11,1
3867,701022607,11,1
3868,873879307436916736,11,0
3869,626606620,11,0
3870,1386663279238467586,11,0
3871,35865267,11,0
3872,14140144,11,1
3873,595510017,11,0
3874,27870023,11,1
3875,42910578,11,0
3876,1134788281596559360,11,1
3877,1461863360,11,0
3878,10208312,11,1
3879,17112845,11,1
3880,227492981,11,2
3881,23676043,11,0
3882,294765709,11,2
3883,90719382,11,1
3884,2875639107,11,0
3885,417678697,11,0
3886,1264959748782292993,11,0
3887,482133423,11,2
3888,273466819,11,2
3889,18269766,11,2
3890,429180490,11,0
3891,121882187,11,0
3892,2869446232,11,0
3893,7128682,11,0
3894,150357611,11,0
3895,601736812,11,2
3896,2582005375,11,1
3897,847944989816573952,11,0
3898,899214619893485568,11,0
3899,867812457175240705,11,0
3900,945386460869480449,11,0
3901,701057298727358468,11,0
3902,405194428,11,0
3903,95766237,11,0
3904,2311571213,11,1
3905,133711635,11,0
3906,774535442083508224,11,0
3907,388187944,11,0
3908,71026514,11,0
3909,2198489003,11,0
3910,39077831,11,0
3911,400050256,11,2
3912,303351943,11,0
3913,243124387,11,2
3914,16074930,11,0
3915,279693525,11,0
3916,81611000,11,1
3917,778873524467343360,11,0
3918,784301004762193920,11,0
3919,14698851,11,0
3920,133450171,11,1
3921,2317666772,11,0
3922,442976787,11,0
3923,4783819303,11,0
3924,1161156626671423488,11,0
3925,962811279466516480,11,0
3926,1232358566553669633,11,0
3927,1156123925476233217,11,0
3928,843601697591218178,11,0
3929,1180475458523189250,11,0
3930,1187413974180122629,11,0
3931,2512931606,11,0
3932,374885157,11,0
3933,57264970,11,0
3934,14535500,11,0
3935,263244696,11,0
3936,746689772391927808,11,0
3937,974321279955275776,11,1
3938,102648888,11,1
3939,2888256568,11,0
3940,1629244514,11,2
3941,222743662,11,0
3942,42749088,11,1
3943,2831338680,11,1
3944,863525182459305984,11,0
3945,132697326,11,0
3946,219729214,11,1
3947,120900951,11,0
3948,17812824,11,2
3949,53398893,11,0
3950,140529056,11,0
3951,1112038022927863808,11,0
3952,1016390616190799872,11,0
3953,1189870353172123648,11,0
3954,1189934273844989952,11,0
3955,922096410128011266,11,0
3956,1288145542875435009,11,0
3957,1284939407494205443,11,0
3958,952262531166490630,11,0
3959,576999101,11,2
3960,2669170388,11,0
3961,15027985,11,1
3962,23744285,11,2
3963,948880072148217856,11,0
3964,14798691,11,1
3965,930488050148405249,11,0
3966,586895239,11,0
3967,192401360,11,1
3968,228118521,11,1
3969,1110222499378286592,11,0
3970,838507139580710912,11,0
3971,1485876794284724224,11,0
3972,1471447519611736065,11,0
3973,835407134431055872,11,1
3974,779398425234313217,11,0
3975,2444054719,11,0
3976,53006531,11,0
3977,727073761141334016,11,0
3978,804290932011048960,11,0
3979,817818484801413121,11,0
3980,755075505334919170,11,0
3981,113365265,11,0
3982,82628902,11,0
3983,1106822457057521664,11,0
3984,1175367939366760449,11,0
3985,1023288177459638273,11,0
3986,943957341719932930,11,0
3987,956159595768098818,11,1
3988,545509782,11,0
3989,295784922,11,0
3990,1206145507,11,2
3991,1057969225086763008,11,1
3992,1245069205298446337,11,0
3993,879457096609267713,11,0
3994,100585991,11,0
3995,114053642,11,2
3996,573952577,11,0
3997,1121931865,11,0
3998,2228933245,11,1
3999,392942248,11,0
4000,941413034,11,0
4001,247911088,11,1
4002,995545806,11,1
4003,3087520533,11,0
4004,254071578,11,0
4005,399430434,11,0
4006,14373746,11,1
4007,26825593,11,0
4008,140596096,11,0
4009,800285348261556224,11,2
4010,1346920690868318209,11,0
4011,824539674588770305,11,0
4012,1180313568358461443,11,0
4013,2791134113,11,0
4014,14242808,11,2
4015,264197138,11,1
4016,588895271,11,0
4017,487937066,11,0
4018,37704788,11,0
4019,897224859369050112,11,0
4020,82170990,11,0
4021,928583827433426945,11,0
4022,2401358994,11,2
4023,750059695419842560,11,0
4024,54908148,11,1
4025,1227337219469385728,11,1
4026,1223684195257589760,11,0
4027,1236822020513505283,11,0
4028,1298243150696325123,11,1
4029,294049073,11,0
4030,17487173,11,2
4031,56055128,11,0
4032,1595725196,11,0
4033,924560884227244032,11,0
4034,745872391105019904,11,0
4035,539219365,11,0
4036,337696211,11,0
4037,395597310,11,1
4038,98948634,11,0
4039,240473635,11,2
4040,904771962035163136,11,0
4041,864501929103249408,11,0
4042,2706167375,11,0
4043,895290760861503490,11,0
4044,213735033,11,0
4045,553080462,11,0
4046,23254726,11,0
4047,880131334391439360,11,0
4048,1256937259,11,0
4049,338319158,11,0
4050,583948102,11,0
4051,5494612,11,0
4052,128178051,11,0
4053,376657815,11,0
4054,2905528271,11,1
4055,39049170,11,1
4056,2672711647,11,0
4057,59758575,11,0
4058,781047810,11,0
4059,302209027,11,0
4060,756116646532616192,11,0
4061,258496535,11,0
4062,30201934,11,2
4063,973940293216165888,11,0
4064,905290682578952192,11,1
4065,3292977364,11,0
4066,1047494559138242562,11,0
4067,2984696073,11,0
4068,1427937260452913154,11,0
4069,743401687063404545,11,1
4070,14637342,11,0
4071,4266318111,11,0
4072,2324191591,11,0
4073,873165244889280512,11,0
4074,1202190933640589312,11,0
4075,1446750185372233730,11,0
4076,23648764,11,2
4077,733534758,11,0
4078,2362726963,11,0
4079,613669443,11,2
4080,959545405448081408,11,0
4081,139352693,11,0
4082,826572870465757184,11,0
4083,828915057362870272,11,0
4084,385309401,11,0
4085,2346736446,11,0
4086,20667245,11,0
4087,282778525,11,0
4088,25058207,11,1
4089,627497892,11,0
4090,60546082,11,0
4091,1174292764613316608,11,0
4092,20896811,11,1
4093,160455779,11,0
4094,300506234,11,0
4095,542956668,11,0
4096,253615321,11,2
4097,863654057822609408,11,0
4098,2473876724,11,0
4099,849733471572566016,11,0
4100,1167121352291229697,11,0
4101,1286002467227017217,11,0
4102,1172224688048807937,11,0
4103,870729236969136132,11,0
4104,1422553738519224325,11,0
4105,22600989,11,0
4106,1391044422423519238,11,0
4107,2795691367,11,0
4108,26729835,11,2
4109,815717858,11,0
4110,19684844,11,2
4111,180346428,11,0
4112,190275148,11,1
4113,132111951,11,1
4114,3091553902,11,1
4115,1002242561237569536,11,0
4116,843842945073795073,11,0
4117,934048394703785985,11,0
4118,1197079638201245696,11,0
4119,82042659,11,1
4120,2549178149,11,0
4121,275570542,11,0
4122,1010120172714291201,11,0
4123,943186342288257026,11,0
4124,38559642,11,1
4125,796028427841191937,11,1
4126,19062709,11,0
4127,998825510552723456,11,0
4128,1064245093408956416,11,0
4129,1143180536019673088,11,0
4130,989253195758297088,11,0
4131,1017142528263577601,11,0
4132,2780881107,11,0
4133,193290473,11,1
4134,234840307,11,0
4135,114745588,11,0
4136,51077399,11,0
4137,951819288352043008,11,1
4138,14770559,11,0
4139,209543567,11,0
4140,427024786,11,0
4141,415588776,11,1
4142,995811781,11,0
4143,29188599,11,0
4144,1285540968821915649,11,0
4145,378167827,11,1
4146,3118883389,11,1
4147,535585452,11,1
4148,1102045872,11,0
4149,121496259,11,1
4150,2389336800,11,2
4151,16737021,11,2
4152,1285710638,11,0
4153,19096444,11,0
4154,105669501,11,2
4155,751370175077838849,11,0
4156,783244457353310208,11,0
4157,720946653730074625,11,2
4158,595944337,11,2
4159,3292816361,11,0
4160,4138492949,11,0
4161,55239732,11,1
4162,287335493,11,0
4163,1172464724,11,0
4164,246965356,11,2
4165,827780598039207936,11,0
4166,18900200,11,0
4167,1459053865,11,0
4168,225338707,11,0
4169,876389478784434176,11,0
4170,2986141121,11,0
4171,4875721,11,1
4172,1025785361467887616,11,0
4173,19064397,11,1
4174,1454433871,11,0
4175,885593610011463681,11,0
4176,1566074456,11,2
4177,170649213,11,0
4178,199452338,11,0
4179,15656663,11,0
4180,18507505,11,2
4181,55830265,11,0
4182,2350737176,11,1
4183,342615858,11,1
4184,140404561,11,2
4185,2481448798,11,1
4186,81094514,11,2
4187,785387719711191040,11,0
4188,1345016349697961984,11,0
4189,705835822185115648,11,0
4190,703328929889841153,11,0
4191,702250695265808384,11,0
4192,721350687926448130,11,0
4193,765494949886488578,11,0
4194,785553996043972609,11,0
4195,2290280388,11,1
4196,112158702,11,0
4197,193030139,11,2
4198,259352584,11,0
4199,823632932141142016,11,0
4200,19064891,11,0
4201,249227352,11,0
4202,154658937,11,1
4203,217016444,11,2
4204,134506643,11,1
4205,19392696,11,0
4206,79784122,11,2
4207,476178648,11,0
4208,246278365,11,0
4209,4001556701,11,1
4210,813286,11,2
4211,46688507,11,0
4212,580708623,11,0
4213,3157289237,11,0
4214,4209862955,11,1
4215,1106209087,11,0
4216,1228302708,11,2
4217,33057154,11,2
4218,1023848324103909377,11,1
4219,372828576,11,0
4220,37743013,11,0
4221,137816509,11,0
4222,99674560,11,2
4223,3586091476,11,0
4224,568617462,11,0
4225,24144433,11,1
4226,988476370757046272,11,0
4227,873228962,11,0
4228,237169317,11,0
4229,136014552,11,1
4230,1816160988,11,0
4231,529558246,11,0
4232,2771643113,11,0
4233,2615667475,11,0
4234,43313973,11,0
4235,1471966051,11,2
4236,950682697348902912,11,0
4237,2766007172,11,2
4238,958487014248247296,11,0
4239,855505651413512193,11,0
4240,884722397072551938,11,1
4241,2393533334,11,2
4242,809087092391374853,11,1
4243,613936055,11,1
4244,21425080,11,1
4245,191032252,11,0
4246,26602444,11,0
4247,16313292,11,1
4248,221834288,11,1
4249,20311104,11,0
4250,54193286,11,1
4251,360279180,11,2
4252,181333137,11,0
4253,374664340,11,1
4254,348023978,11,0
4255,262302919,11,0
4256,3242552531,11,0
4257,520219861,11,0
4258,1307288911580979200,11,0
4259,18672870,11,0
4260,88534252,11,2
4261,4173851897,11,0
4262,28077313,11,1
4263,185789804,11,0
4264,42200464,11,2
4265,112258462,11,2
4266,20475325,11,0
4267,798780871,11,1
4268,870699650071773185,11,0
4269,303296031,11,0
4270,2883907143,11,0
4271,347107068,11,0
4272,61233,11,1
4273,55832374,11,0
4274,883975760746344448,11,0
4275,1530064784,11,1
4276,860836449083682818,11,0
4277,1389326245,11,0
4278,719877304277692417,11,2
4279,780425326375628801,11,0
4280,755513905204588545,11,0
4281,832370043530932231,11,0
4282,1117909038,11,0
4283,791903121761046528,11,0
4284,107376756,11,0
4285,2325704833,11,2
4286,138539142,11,0
4287,2639720655,11,0
4288,60322048,11,2
4289,1073358841318989824,11,0
4290,525005120,11,2
4291,142012778,11,2
4292,367423861,11,1
4293,278163869,11,2
4294,12294,11,1
4295,356446648,11,0
4296,229175747,11,1
4297,734720454,11,1
4298,2285105610,11,0
4299,23065088,11,0
4300,809362000698556416,11,0
4301,717356505150930945,11,0
4302,825031813500387329,11,0
4303,179532307,11,0
4304,387543574,11,0
4305,222753306,11,0
4306,46690889,11,1
4307,448492313,11,0
4308,62812961,11,1
4309,35713874,11,1
4310,1921676136,11,0
4311,102757230,11,0
4312,345830322,11,1
4313,1142754157721468928,11,0
4314,1700426708,11,2
4315,393442332,11,1
4316,528872547,11,1
4317,919590727423856640,11,0
4318,919683074857865216,11,0
4319,3311006872,11,0
4320,269743267,11,0
4321,14775478,11,2
4322,2819912903,11,0
4323,35189987,11,2
4324,45839623,11,0
4325,320730385,11,0
4326,870544742,11,0
4327,826362869130330112,11,0
4328,3398432139,11,0
4329,347370924,11,0
4330,223671790,11,2
4331,126907896,11,1
4332,1031499271093272576,11,0
4333,1092546516298940417,11,0
4334,840323395501867008,11,0
4335,42825226,11,0
4336,2411361828,11,0
4337,1018093025954811904,11,0
4338,899670258759421952,11,0
4339,936168605057732608,11,0
4340,877620039133876224,11,0
4341,727112409102602240,11,0
4342,605779536,11,0
4343,1046369502466854913,11,0
4344,1621587554,11,1
4345,91289269,11,0
4346,455243596,11,0
4347,542832540,11,0
4348,14645160,11,2
4349,15071251,11,1
4350,251525260,11,1
4351,619215006,11,0
4352,911365117010436096,11,0
4353,784609,11,1
4354,36043046,11,2
4355,72087860,11,0
4356,1157949934949347328,11,0
4357,1468922246,11,0
4358,33552794,11,2
4359,18282929,11,2
4360,626883030,11,2
4361,1250163170,11,1
4362,1277653859301801984,11,0
4363,1246849048994332672,11,0
4364,1260170474547527681,11,0
4365,835114233767608321,11,0
4366,836326253833699334,11,0
4367,23722577,11,1
4368,843353074471227392,11,0
4369,1176281823141384192,11,1
4370,21887613,11,0
4371,27086850,11,0
4372,36895457,11,0
4373,20806376,11,2
4374,337148719,11,0
4375,3165813566,11,0
4376,804993535330152448,11,0
4377,552172358,11,2
4378,20806474,11,0
4379,1729919850,11,2
4380,12090232,11,1
4381,176913278,11,0
4382,1625586576,11,0
4383,485063569,11,0
4384,2522282976,11,0
4385,3382967285,11,0
4386,1135637123426586624,11,0
4387,1197202763618357249,11,0
4388,620297304,11,0
4389,46070900,11,1
4390,2429189266,11,0
4391,489225374,11,0
4392,2318990509,11,1
4393,110525656,11,0
4394,850481087788834816,11,0
4395,281607402,11,0
4396,7830792,11,0
4397,3013911,11,1
4398,11402552,11,2
4399,137100677,11,1
4400,225705363,11,0
4401,2456223144,11,2
4402,3302161923,11,1
4403,1405265984722812929,11,0
4404,617479794,11,0
4405,911182466844708864,11,1
4406,961661405580742657,11,0
4407,28081852,11,0
4408,1106932759921074177,11,0
4409,250871524,11,0
4410,49413866,11,2
4411,417726266,11,0
4412,942879020206747648,11,0
4413,261259114,11,1
4414,19791744,11,0
4415,3248881547,11,0
4416,299663310,11,2
4417,2157084637,11,0
4418,870363113308160000,10,0
4419,1382986876345286658,10,1
4420,4151934981,10,0
4421,14286860,10,1
4422,1241414007355047943,10,0
4423,19202113,10,1
4424,3317891140,10,0
4425,57016390,10,0
4426,2811560042,10,0
4427,106561658,10,0
4428,746498688869076992,10,0
4429,769133891521220608,10,0
4430,1334267219153391617,10,0
4431,1329397751994519553,10,0
4432,823984328682115074,10,0
4433,747110106593103873,10,0
4434,528416982,10,0
4435,89981182,10,1
4436,259850508,10,0
4437,4044882226,10,0
4438,1228283217138069504,10,0
4439,1091387083376209920,10,2
4440,973979214939598849,10,0
4441,542867824,10,0
4442,103612806,10,0
4443,1516274060,10,0
4444,61309335,10,0
4445,575046055,10,0
4446,1923121592,10,1
4447,3803349454,10,1
4448,2180776417,10,1
4449,335348201,10,2
4450,202048021,10,2
4451,222626365,10,0
4452,303858273,10,0
4453,270467693,10,0
4454,299139725,10,0
4455,212927131,10,0
4456,547750566,10,0
4457,703169713069645824,10,0
4458,862880516,10,0
4459,1125120869234139136,10,1
4460,1049714617742548992,10,1
4461,1088446351589793793,10,1
4462,107447054,10,0
4463,722731813,10,0
4464,14287669,10,2
4465,19235662,10,0
4466,1416102740,10,0
4467,61604697,10,0
4468,11567972,10,2
4469,2858812331,10,0
4470,577340332,10,2
4471,599360443,10,0
4472,143229889,10,0
4473,30180317,10,0
4474,182748128,10,0
4475,265585660,10,0
4476,119702560,10,0
4477,1215726632,10,0
4478,304350255,10,0
4479,576586809,10,0
4480,2811626554,10,1
4481,61473870,10,1
4482,909451577999724544,10,0
4483,1168244168344440832,10,0
4484,899689088781094912,10,1
4485,1297918321229205505,10,0
4486,734046422971092993,10,0
4487,1315776692682657794,10,0
4488,1286797159388581891,10,0
4489,1090382781077688322,10,0
4490,1099390247534759938,10,0
4491,14124184,10,1
4492,747941565704867845,10,0
4493,41551028,10,0
4494,2657911990,10,0
4495,582845649,10,0
4496,103056610,10,0
4497,2476016934,10,0
4498,291865973,10,0
4499,1684112772,10,0
4500,772732925158752256,10,0
4501,1283001728347013121,10,0
4502,851176973799915521,10,0
4503,580093365,10,0
4504,235111885,10,0
4505,787924,10,1
4506,2351465944,10,0
4507,2181826021,10,0
4508,4835378674,10,2
4509,148407857,10,0
4510,177636914,10,0
4511,1035049783872901120,10,0
4512,1066690690099367936,10,0
4513,352978507,10,0
4514,323389045,10,0
4515,2866284167,10,0
4516,551356050,10,0
4517,3362293396,10,2
4518,320997036,10,0
4519,3332474547,10,0
4520,418973363,10,0
4521,1044121274,10,0
4522,3437954765,10,0
4523,1254777382084337664,10,0
4524,3073869617,10,0
4525,390367061,10,0
4526,628164439,10,0
4527,259819364,10,0
4528,297633650,10,0
4529,257132417,10,0
4530,2797602696,10,2
4531,401704883,10,0
4532,103319515,10,0
4533,1338183608520019968,10,0
4534,783762643937005568,10,0
4535,828878124284776448,10,0
4536,334661702,10,0
4537,35719264,10,0
4538,1341782398187540480,10,0
4539,1463179960533848066,10,0
4540,1346057096933085186,10,0
4541,1438776722841866241,10,0
4542,1429611681978716162,10,0
4543,836634763,10,2
4544,1398620804993191941,10,0
4545,4860250282,10,0
4546,5408952,10,2
4547,85788857,10,0
4548,2528020694,10,2
4549,17991938,10,2
4550,427329815,10,0
4551,255166755,10,1
4552,2207975719,10,2
4553,20973871,10,1
4554,25823535,10,2
4555,14518622,10,1
4556,2822867314,10,0
4557,1684343162,10,0
4558,325683605,10,1
4559,17369542,10,1
4560,14420462,10,2
4561,56363520,10,0
4562,14223960,10,2
4563,876085300686180352,10,0
4564,19499615,10,0
4565,142445186,10,2
4566,802155960059961344,10,0
4567,373248004,10,0
4568,21400221,10,0
4569,2182974109,10,0
4570,159222433,10,0
4571,3346369193,10,2
4572,437029547,10,1
4573,3064007367,10,0
4574,875760348,10,0
4575,42928887,10,1
4576,16157455,10,1
4577,55315217,10,2
4578,360155924,10,0
4579,3020426087,10,0
4580,45648778,10,0
4581,14420881,10,1
4582,240290748,10,0
4583,804981721,10,2
4584,704744480,10,0
4585,928608315919208448,10,0
4586,1244268621033017344,10,0
4587,1435175984,10,0
4588,972081490262659072,10,0
4589,1615400000,10,0
4590,1299017696416272385,10,0
4591,1536330835,10,0
4592,1894091862,10,0
4593,1224785533760606210,10,0
4594,205163614,10,0
4595,20778087,10,0
4596,1135997501759262720,10,0
4597,849174960597864448,10,0
4598,877834943052877824,10,0
4599,956647039055663107,10,0
4600,867411034411339778,10,0
4601,1310307730301882371,10,1
4602,2289732758,10,0
4603,1308757017230807044,10,1
4604,856501738593030150,10,1
4605,1633389732,10,0
4606,2466548929,10,0
4607,711167184,10,0
4608,163155179,10,0
4609,8785142,10,0
4610,302157050,10,0
4611,571903273,10,0
4612,555879770,10,2
4613,61607346,10,0
4614,30313923,10,0
4615,22515174,10,0
4616,2952564232,10,0
4617,155684364,10,0
4618,1551994398,10,0
4619,4353855034,10,0
4620,42208855,10,2
4621,63213160,10,0
4622,1096512509291515904,10,0
4623,949208898120175616,10,0
4624,938164212853100544,10,0
4625,3291385466,10,0
4626,1037813850568118274,10,0
4627,1063083805605535744,10,1
4628,332795572,10,0
4629,15077051,10,2
4630,3412659915,10,0
4631,585993936,10,0
4632,551194327,10,0
4633,196546270,10,0
4634,948504097862311936,10,0
4635,3920072465,10,0
4636,1043862026362253312,10,0
4637,917081926044971009,10,0
4638,2433945502,10,0
4639,61935527,10,0
4640,18845654,10,0
4641,1612877790,10,0
4642,864820603819364352,10,0
4643,739752670752346112,10,2
4644,752540675829338112,10,0
4645,814912870681088000,10,0
4646,838879567670611968,10,0
4647,1171762327600926725,10,0
4648,238424093,10,0
4649,420646975,10,2
4650,745354130554818560,10,0
4651,297537623,10,0
4652,825233503,10,1
4653,40931425,10,0
4654,367693978,10,0
4655,173805737,10,1
4656,222367945,10,0
4657,538415306,10,1
4658,2436796664,10,0
4659,1005112954126327808,10,0
4660,48992513,10,0
4661,23367958,10,1
4662,1087050018,10,0
4663,841709489594216448,10,0
4664,1060566245962067968,10,1
4665,20779381,10,2
4666,865465296638717952,10,1
4667,852822002633027586,10,0
4668,2217513355,10,2
4669,981150826780438530,10,1
4670,397644178,10,0
4671,15569336,10,2
4672,394957265,10,0
4673,2364215774,10,0
4674,1277353918146772992,10,0
4675,858310695389200384,10,0
4676,894567479305011200,10,0
4677,2717979159,10,0
4678,162042399,10,0
4679,570266167,10,2
4680,610341467,10,0
4681,52400775,10,0
4682,2794951337,10,0
4683,51221177,10,0
4684,155685591,10,1
4685,74978009,10,1
4686,109548250,10,1
4687,38638306,10,0
4688,2424279786,10,0
4689,826129543731765248,10,0
4690,839852648526405633,10,2
4691,754308931950895104,10,0
4692,785107546449272833,10,0
4693,747501734554132482,10,0
4694,831099540853907458,10,0
4695,1389968815535054853,10,0
4696,126260011,10,2
4697,449975103,10,0
4698,2982580995,10,0
4699,271356841,10,0
4700,709750636590579712,10,1
4701,346526683,10,0
4702,41194487,10,0
4703,149099539,10,2
4704,107943025,10,0
4705,15439005,10,0
4706,166073550,10,0
4707,2886800663,10,1
4708,53024115,10,1
4709,800397057252962304,10,0
4710,347805059,10,0
4711,1115972579305586688,10,0
4712,984151044765646848,10,0
4713,1020260176866181121,10,0
4714,1017397168544546817,10,0
4715,851491264780435457,10,1
4716,19305932,10,1
4717,493950421,10,0
4718,37787129,10,2
4719,723045944644784128,10,2
4720,704626311139086336,10,0
4721,888656967933284352,10,1
4722,547788354,10,0
4723,14587492,10,0
4724,149853812,10,0
4725,1623070339,10,0
4726,848607882144829443,10,1
4727,14620332,10,1
4728,82712267,10,0
4729,515806936,10,0
4730,35526390,10,0
4731,21927673,10,1
4732,718020804307509248,10,1
4733,1179411469336764416,10,0
4734,1170497283403735041,10,0
4735,1112821803523694593,10,0
4736,1032320649694470145,10,0
4737,417765138,10,2
4738,918953530806951941,10,0
4739,2934282010,10,0
4740,782329828057968640,10,0
4741,40441639,10,0
4742,58300226,10,2
4743,1267275698,10,0
4744,496408501,10,0
4745,60168132,10,0
4746,3033536483,10,0
4747,132159465,10,0
4748,741566933263323136,10,0
4749,822109696232394753,10,0
4750,233969704,10,2
4751,141957164,10,0
